Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2023-01-01 05:06:04.891613,Komárno Vnútorná okružná,39,36,14,x,x,11,11,x,x
2023-01-01 05:06:04.891613,Plášťovce,145,124,PDL,x,x,4,28,x,x
2023-01-01 05:06:04.891613,Topoľníky Aszód EMEP,38,23,8,PDL,x,6,6,x,1.3
2023-01-01 05:06:04.891613,Senica Hviezdoslavova,17,19,x,6,x,x,x,x,x
2023-01-01 05:06:04.891613,Trnava Kollárova,54,38,x,x,490,19,47,2.5,x
2023-01-01 05:06:04.891613,Sereď Vinárska,31,23,x,x,x,6,8,x,x
2023-01-01 05:06:04.891613,Trenčín Hasičská,45,25,x,10,609,23,42,2.5,x
2023-01-01 05:06:04.891613,Púchov 1. mája,29,17,x,4,450,11,12,x,x
2023-01-01 05:06:04.891613,Bystričany Rozvodňa SSE,75,52,x,26,x,x,x,x,x
2023-01-01 05:06:04.891613,Handlová Morovianska cesta,13,7,x,5,x,x,x,x,x
2023-01-01 05:06:04.891613,Prievidza Malonecpalská,53,39,PDL,20,x,12,41,x,x
2023-01-01 05:06:04.891613,Žarnovica Dolná,28,24,x,x,x,11,14,x,x
2023-01-01 05:06:04.891613,Žiar nad Hronom Jilemnického,23,14,x,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Zvolen J. Alexyho,33,21,x,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Banská Bystrica Štefánikovo nábrežie,40,30,x,*,466,7,21,2.7,x
2023-01-01 05:06:04.891613,Banská Bystrica Zelená,43,27,*,x,x,10,17,x,x
2023-01-01 05:06:04.891613,Lučenec Gemerská cesta,52,34,PDL,x,668,10,11,2.5,x
2023-01-01 05:06:04.891613,Hnúšťa Hlavná,38,34,x,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Jelšava Jesenského,65,27,*,x,x,7,9,x,x
2023-01-01 05:06:04.891613,Žilina Obežná,82,41,PDL,x,496,15,21,x,x
2023-01-01 05:06:04.891613,Oščadnica,98,51,2,4,x,10,15,x,x
2023-01-01 05:06:04.891613,Martin Jesenského,74,44,x,x,811,12,31,3.7,x
2023-01-01 05:06:04.891613,Ružomberok Riadok,138,80,PDL,PDL,1231,*,*,6.7,x
2023-01-01 05:06:04.891613,Chopok EMEP,x,x,*,x,x,PDL,PDL,x,x
2023-01-01 05:06:04.891613,Liptovský Mikuláš Školská,173,149,x,1,x,8,63,x,x
2023-01-01 05:06:04.891613,Košice Ďumbierska,x,x,5,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Košice Amurská,38,31,x,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Košice Štefánikova,54,43,x,19,761,14,23,3.3,x
2023-01-01 05:06:04.891613,Kojšovská hoľa,x,x,68,x,x,4,11,x,x
2023-01-01 05:06:04.891613,Veľká Ida Letná,49,21,x,x,583,x,x,x,x
2023-01-01 05:06:04.891613,Strážske Mierová,31,25,x,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Trebišov T. G. Masaryka,47,21,6,x,x,8,9,x,x
2023-01-01 05:06:04.891613,Krompachy SNP,54,42,x,3,519,8,15,3.1,x
2023-01-01 05:06:04.891613,Poprad Železničná,20,20,x,x,x,7,8,x,x
2023-01-01 05:06:04.891613,Stará Lesná AÚ SAV EMEP,3,4,15,x,x,10,23,x,x
2023-01-01 05:06:04.891613,Gánovce Meteo. st,x,x,16,x,x,7,8,x,x
2023-01-01 05:06:04.891613,Prešov Arm. gen. L. Svobodu,31,31,x,x,947,10,17,1.3,x
2023-01-01 05:06:04.891613,Humenné Nám. slobody,33,30,38,x,x,4,6,x,x
2023-01-01 05:06:04.891613,Starina Vodná nádrž EMEP,x,x,40,x,x,3,4,x,1.4
2023-01-01 05:06:04.891613,Kolonické sedlo,30,22,x,x,x,x,x,x,x
2023-01-01 05:06:04.891613,Vranov nad Top. M. R. Štefánika,40,32,x,3,x,x,x,x,x
2023-01-01 05:06:04.891613,Hencovce mobilná AMS,49,43,x,x,426,5,7,x,x
2023-01-01 05:06:04.891613,Nižný Hrušov mobilná AMS,48,41,x,x,442,5,9,x,x
2023-01-01 05:06:04.891613,Bardejov Pod Vinbargom,33,33,14,x,x,7,7,x,x
2023-01-01 06:06:04.097909,Bratislava Kamenné nám.,35,28,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Bratislava Trnavské Mýto,33,31,x,x,344,16,28,0.6,x
2023-01-01 06:06:04.097909,Bratislava Jeséniova,32,29,25,3,x,8,10,x,x
2023-01-01 06:06:04.097909,Bratislava Mamateyova,37,30,21,3,x,10,9,x,x
2023-01-01 06:06:04.097909,Bratislava Púchovská,29,24,x,2,312,8,9,0.6,x
2023-01-01 06:06:04.097909,Bratislava Padlých hrdinov mobilná AMS,46,37,x,x,PDL,12,15,x,x
2023-01-01 06:06:04.097909,Rovinka mobilná AMS,43,x,x,PDL,374,PDL,PDL,1,x
2023-01-01 06:06:04.097909,Pezinok Obrancov mieru,26,19,30,x,x,9,10,x,x
2023-01-01 06:06:04.097909,Rohožník Senická,24,18,x,9,585,8,10,0.8,x
2023-01-01 06:06:04.097909,Senec Boldocká,42,39,14,x,363,*,*,x,x
2023-01-01 06:06:04.097909,Nitra Janíkovce,25,22,21,x,x,9,10,x,x
2023-01-01 06:06:04.097909,Nitra Štúrova,34,29,x,1,384,PDL,16,0.5,x
2023-01-01 06:06:04.097909,Komárno Vnútorná okružná,35,31,10,x,x,11,10,x,x
2023-01-01 06:06:04.097909,Plášťovce,100,85,PDL,x,x,4,24,x,x
2023-01-01 06:06:04.097909,Topoľníky Aszód EMEP,30,19,11,PDL,x,6,6,x,1.4
2023-01-01 06:06:04.097909,Senica Hviezdoslavova,15,14,x,6,x,x,x,x,x
2023-01-01 06:06:04.097909,Trnava Kollárova,40,29,x,x,470,19,45,2.1,x
2023-01-01 06:06:04.097909,Sereď Vinárska,31,23,x,x,x,7,8,x,x
2023-01-01 06:06:04.097909,Trenčín Hasičská,38,23,x,10,583,22,42,2.2,x
2023-01-01 06:06:04.097909,Púchov 1. mája,27,15,x,4,465,9,10,x,x
2023-01-01 06:06:04.097909,Bystričany Rozvodňa SSE,58,40,x,26,x,x,x,x,x
2023-01-01 06:06:04.097909,Handlová Morovianska cesta,10,4,x,4,x,x,x,x,x
2023-01-01 06:06:04.097909,Prievidza Malonecpalská,36,26,PDL,20,x,12,39,x,x
2023-01-01 06:06:04.097909,Žarnovica Dolná,27,23,x,x,x,11,15,x,x
2023-01-01 06:06:04.097909,Žiar nad Hronom Jilemnického,25,14,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Zvolen J. Alexyho,29,19,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Banská Bystrica Štefánikovo nábrežie,30,23,x,2,431,7,23,2.2,x
2023-01-01 06:06:04.097909,Banská Bystrica Zelená,35,26,*,x,x,11,17,x,x
2023-01-01 06:06:04.097909,Lučenec Gemerská cesta,42,27,PDL,x,621,10,12,1.6,x
2023-01-01 06:06:04.097909,Hnúšťa Hlavná,40,33,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Jelšava Jesenského,30,13,*,x,x,7,10,x,x
2023-01-01 06:06:04.097909,Žilina Obežná,58,30,PDL,x,473,14,19,x,x
2023-01-01 06:06:04.097909,Oščadnica,65,34,PDL,4,x,9,12,x,x
2023-01-01 06:06:04.097909,Martin Jesenského,60,37,x,x,725,12,28,3.3,x
2023-01-01 06:06:04.097909,Ružomberok Riadok,97,57,PDL,*,1253,13,43,6.3,x
2023-01-01 06:06:04.097909,Chopok EMEP,x,x,69,x,x,PDL,1,x,x
2023-01-01 06:06:04.097909,Liptovský Mikuláš Školská,129,114,x,1,x,8,66,x,x
2023-01-01 06:06:04.097909,Košice Ďumbierska,x,x,3,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Košice Amurská,32,24,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Košice Štefánikova,42,28,x,19,720,15,29,3.1,x
2023-01-01 06:06:04.097909,Kojšovská hoľa,x,x,72,x,x,4,12,x,x
2023-01-01 06:06:04.097909,Veľká Ida Letná,34,16,x,x,567,x,x,x,x
2023-01-01 06:06:04.097909,Strážske Mierová,31,24,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Trebišov T. G. Masaryka,43,19,3,x,x,12,16,x,x
2023-01-01 06:06:04.097909,Krompachy SNP,38,30,x,3,438,8,17,2.5,x
2023-01-01 06:06:04.097909,Poprad Železničná,17,15,x,x,x,7,8,x,x
2023-01-01 06:06:04.097909,Stará Lesná AÚ SAV EMEP,8,6,17,x,x,6,10,x,x
2023-01-01 06:06:04.097909,Gánovce Meteo. st,x,x,16,x,x,7,7,x,x
2023-01-01 06:06:04.097909,Prešov Arm. gen. L. Svobodu,34,30,x,x,*,12,19,1.6,x
2023-01-01 06:06:04.097909,Humenné Nám. slobody,31,29,32,x,x,5,6,x,x
2023-01-01 06:06:04.097909,Starina Vodná nádrž EMEP,x,x,40,x,x,3,4,x,1.5
2023-01-01 06:06:04.097909,Kolonické sedlo,31,24,x,x,x,x,x,x,x
2023-01-01 06:06:04.097909,Vranov nad Top. M. R. Štefánika,36,28,x,3,x,x,x,x,x
2023-01-01 06:06:04.097909,Hencovce mobilná AMS,67,40,x,x,416,4,6,x,x
2023-01-01 06:06:04.097909,Nižný Hrušov mobilná AMS,40,33,x,x,409,4,9,x,x
2023-01-01 06:06:04.097909,Bardejov Pod Vinbargom,40,36,14,x,x,7,7,x,x
2023-01-01 07:06:01.891106,Bratislava Kamenné nám.,33,27,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Bratislava Trnavské Mýto,32,30,x,x,326,14,21,0.6,x
2023-01-01 07:06:01.891106,Bratislava Jeséniova,28,28,26,3,x,7,9,x,x
2023-01-01 07:06:01.891106,Bratislava Mamateyova,34,27,*,4,x,10,9,x,x
2023-01-01 07:06:01.891106,Bratislava Púchovská,28,26,x,2,306,8,8,0.6,x
2023-01-01 07:06:01.891106,Bratislava Padlých hrdinov mobilná AMS,32,34,x,x,PDL,11,14,x,x
2023-01-01 07:06:01.891106,Rovinka mobilná AMS,36,x,x,PDL,369,PDL,PDL,1,x
2023-01-01 07:06:01.891106,Pezinok Obrancov mieru,29,20,31,x,x,8,10,x,x
2023-01-01 07:06:01.891106,Rohožník Senická,22,19,x,8,559,11,19,0.9,x
2023-01-01 07:06:01.891106,Senec Boldocká,33,30,17,x,342,9,11,x,x
2023-01-01 07:06:01.891106,Nitra Janíkovce,28,25,18,x,x,9,11,x,x
2023-01-01 07:06:01.891106,Nitra Štúrova,36,31,x,1,407,PDL,11,0.5,x
2023-01-01 07:06:01.891106,Komárno Vnútorná okružná,29,28,8,x,x,11,11,x,x
2023-01-01 07:06:01.891106,Plášťovce,71,61,PDL,x,x,4,17,x,x
2023-01-01 07:06:01.891106,Topoľníky Aszód EMEP,28,21,12,PDL,x,6,6,x,1.5
2023-01-01 07:06:01.891106,Senica Hviezdoslavova,16,16,x,*,x,x,x,x,x
2023-01-01 07:06:01.891106,Trnava Kollárova,37,27,x,x,519,22,88,2.1,x
2023-01-01 07:06:01.891106,Sereď Vinárska,33,25,x,x,x,7,8,x,x
2023-01-01 07:06:01.891106,Trenčín Hasičská,34,18,x,10,561,21,43,2.1,x
2023-01-01 07:06:01.891106,Púchov 1. mája,32,20,x,4,453,9,10,x,x
2023-01-01 07:06:01.891106,Bystričany Rozvodňa SSE,45,28,x,24,x,x,x,x,x
2023-01-01 07:06:01.891106,Handlová Morovianska cesta,10,4,x,5,x,x,x,x,x
2023-01-01 07:06:01.891106,Prievidza Malonecpalská,23,18,PDL,20,x,12,35,x,x
2023-01-01 07:06:01.891106,Žarnovica Dolná,21,17,x,x,x,11,15,x,x
2023-01-01 07:06:01.891106,Žiar nad Hronom Jilemnického,20,14,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Zvolen J. Alexyho,30,18,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Banská Bystrica Štefánikovo nábrežie,27,22,x,2,*,6,21,2.1,x
2023-01-01 07:06:01.891106,Banská Bystrica Zelená,35,26,*,x,x,11,15,x,x
2023-01-01 07:06:01.891106,Lučenec Gemerská cesta,40,27,PDL,x,633,13,21,1.6,x
2023-01-01 07:06:01.891106,Hnúšťa Hlavná,38,31,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Jelšava Jesenského,20,10,*,x,x,5,6,x,x
2023-01-01 07:06:01.891106,Žilina Obežná,51,26,PDL,x,451,14,17,x,x
2023-01-01 07:06:01.891106,Oščadnica,54,31,2,3,x,9,11,x,x
2023-01-01 07:06:01.891106,Martin Jesenského,45,28,x,x,*,11,20,2.9,x
2023-01-01 07:06:01.891106,Ružomberok Riadok,92,54,PDL,PDL,*,12,43,5.9,x
2023-01-01 07:06:01.891106,Chopok EMEP,x,x,73,x,x,PDL,1,x,x
2023-01-01 07:06:01.891106,Liptovský Mikuláš Školská,126,109,x,1,x,9,74,x,x
2023-01-01 07:06:01.891106,Košice Ďumbierska,x,x,6,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Košice Amurská,35,21,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Košice Štefánikova,33,24,x,19,710,17,44,2.8,x
2023-01-01 07:06:01.891106,Kojšovská hoľa,x,x,71,x,x,3,12,x,x
2023-01-01 07:06:01.891106,Veľká Ida Letná,34,17,x,x,543,x,x,x,x
2023-01-01 07:06:01.891106,Strážske Mierová,32,22,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Trebišov T. G. Masaryka,44,19,3,x,x,9,13,x,x
2023-01-01 07:06:01.891106,Krompachy SNP,29,22,x,3,406,10,21,2.1,x
2023-01-01 07:06:01.891106,Poprad Železničná,19,19,x,x,x,11,14,x,x
2023-01-01 07:06:01.891106,Stará Lesná AÚ SAV EMEP,7,5,18,x,x,5,8,x,x
2023-01-01 07:06:01.891106,Gánovce Meteo. st,x,x,10,x,x,7,9,x,x
2023-01-01 07:06:01.891106,Prešov Arm. gen. L. Svobodu,30,22,x,x,952,11,21,1.6,x
2023-01-01 07:06:01.891106,Humenné Nám. slobody,37,37,14,x,x,8,9,x,x
2023-01-01 07:06:01.891106,Starina Vodná nádrž EMEP,x,x,41,x,x,3,4,x,1.4
2023-01-01 07:06:01.891106,Kolonické sedlo,25,20,x,x,x,x,x,x,x
2023-01-01 07:06:01.891106,Vranov nad Top. M. R. Štefánika,33,26,x,3,x,x,x,x,x
2023-01-01 07:06:01.891106,Hencovce mobilná AMS,53,40,x,x,394,4,5,x,x
2023-01-01 07:06:01.891106,Nižný Hrušov mobilná AMS,37,34,x,x,341,3,8,x,x
2023-01-01 07:06:01.891106,Bardejov Pod Vinbargom,35,31,4,x,x,11,17,x,x
2023-01-01 08:06:02.495593,Bratislava Kamenné nám.,28,23,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Bratislava Trnavské Mýto,27,23,x,x,338,14,20,0.6,x
2023-01-01 08:06:02.495593,Bratislava Jeséniova,24,24,26,3,x,7,9,x,x
2023-01-01 08:06:02.495593,Bratislava Mamateyova,27,21,21,4,x,11,11,x,x
2023-01-01 08:06:02.495593,Bratislava Púchovská,22,19,x,2,301,9,10,0.5,x
2023-01-01 08:06:02.495593,Bratislava Padlých hrdinov mobilná AMS,33,29,x,x,PDL,11,12,x,x
2023-01-01 08:06:02.495593,Rovinka mobilná AMS,30,x,x,PDL,360,PDL,PDL,0.9,x
2023-01-01 08:06:02.495593,Pezinok Obrancov mieru,29,21,30,x,x,10,12,x,x
2023-01-01 08:06:02.495593,Rohožník Senická,22,23,x,7,700,10,16,1.3,x
2023-01-01 08:06:02.495593,Senec Boldocká,29,29,13,x,357,12,14,x,x
2023-01-01 08:06:02.495593,Nitra Janíkovce,28,24,19,x,x,9,10,x,x
2023-01-01 08:06:02.495593,Nitra Štúrova,35,29,x,*,411,PDL,11,0.7,x
2023-01-01 08:06:02.495593,Komárno Vnútorná okružná,27,24,10,x,x,10,10,x,x
2023-01-01 08:06:02.495593,Plášťovce,40,37,PDL,x,x,6,17,x,x
2023-01-01 08:06:02.495593,Topoľníky Aszód EMEP,28,16,11,PDL,x,6,5,x,1.5
2023-01-01 08:06:02.495593,Senica Hviezdoslavova,21,19,x,5,x,x,x,x,x
2023-01-01 08:06:02.495593,Trnava Kollárova,37,25,x,x,585,23,94,2.7,x
2023-01-01 08:06:02.495593,Sereď Vinárska,29,22,x,x,x,7,9,x,x
2023-01-01 08:06:02.495593,Trenčín Hasičská,32,19,x,10,569,20,44,2.2,x
2023-01-01 08:06:02.495593,Púchov 1. mája,27,15,x,4,442,9,11,x,x
2023-01-01 08:06:02.495593,Bystričany Rozvodňa SSE,34,21,x,26,x,x,x,x,x
2023-01-01 08:06:02.495593,Handlová Morovianska cesta,8,3,x,5,x,x,x,x,x
2023-01-01 08:06:02.495593,Prievidza Malonecpalská,27,23,PDL,20,x,12,47,x,x
2023-01-01 08:06:02.495593,Žarnovica Dolná,23,17,x,x,x,10,13,x,x
2023-01-01 08:06:02.495593,Žiar nad Hronom Jilemnického,18,12,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Zvolen J. Alexyho,22,16,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Banská Bystrica Štefánikovo nábrežie,25,21,x,2,409,6,18,2.2,x
2023-01-01 08:06:02.495593,Banská Bystrica Zelená,28,19,*,x,x,10,15,x,x
2023-01-01 08:06:02.495593,Lučenec Gemerská cesta,39,25,PDL,x,565,12,13,1.5,x
2023-01-01 08:06:02.495593,Hnúšťa Hlavná,30,25,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Jelšava Jesenského,20,10,*,x,x,8,13,x,x
2023-01-01 08:06:02.495593,Žilina Obežná,44,28,PDL,x,443,13,16,x,x
2023-01-01 08:06:02.495593,Oščadnica,44,25,2,3,x,9,13,x,x
2023-01-01 08:06:02.495593,Martin Jesenského,39,25,x,x,851,11,24,2.7,x
2023-01-01 08:06:02.495593,Ružomberok Riadok,84,48,PDL,PDL,1198,13,42,5.9,x
2023-01-01 08:06:02.495593,Chopok EMEP,x,x,80,x,x,PDL,1,x,x
2023-01-01 08:06:02.495593,Liptovský Mikuláš Školská,115,90,x,1,x,11,75,x,x
2023-01-01 08:06:02.495593,Košice Ďumbierska,x,x,3,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Košice Amurská,33,20,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Košice Štefánikova,30,19,x,18,719,17,44,2.7,x
2023-01-01 08:06:02.495593,Kojšovská hoľa,x,x,82,x,x,PDL,PDL,x,x
2023-01-01 08:06:02.495593,Veľká Ida Letná,31,15,x,x,557,x,x,x,x
2023-01-01 08:06:02.495593,Strážske Mierová,32,24,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Trebišov T. G. Masaryka,39,14,4,x,x,9,12,x,x
2023-01-01 08:06:02.495593,Krompachy SNP,26,20,x,2,427,8,15,2.1,x
2023-01-01 08:06:02.495593,Poprad Železničná,22,21,x,x,x,15,28,x,x
2023-01-01 08:06:02.495593,Stará Lesná AÚ SAV EMEP,10,5,18,x,x,8,14,x,x
2023-01-01 08:06:02.495593,Gánovce Meteo. st,x,x,6,x,x,10,12,x,x
2023-01-01 08:06:02.495593,Prešov Arm. gen. L. Svobodu,30,22,x,x,975,13,24,1.7,x
2023-01-01 08:06:02.495593,Humenné Nám. slobody,40,39,22,x,x,8,10,x,x
2023-01-01 08:06:02.495593,Starina Vodná nádrž EMEP,x,x,42,x,x,3,4,x,1.6
2023-01-01 08:06:02.495593,Kolonické sedlo,22,19,x,x,x,x,x,x,x
2023-01-01 08:06:02.495593,Vranov nad Top. M. R. Štefánika,32,25,x,3,x,x,x,x,x
2023-01-01 08:06:02.495593,Hencovce mobilná AMS,54,38,x,x,369,3,5,x,x
2023-01-01 08:06:02.495593,Nižný Hrušov mobilná AMS,36,28,x,x,317,3,7,x,x
2023-01-01 08:06:02.495593,Bardejov Pod Vinbargom,35,27,PDL,x,x,12,22,x,x
2023-01-01 09:06:02.351634,Bratislava Kamenné nám.,28,24,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Bratislava Trnavské Mýto,28,27,x,x,340,13,18,0.6,x
2023-01-01 09:06:02.351634,Bratislava Jeséniova,23,24,24,3,x,8,10,x,x
2023-01-01 09:06:02.351634,Bratislava Mamateyova,24,21,21,3,x,11,10,x,x
2023-01-01 09:06:02.351634,Bratislava Púchovská,22,18,x,2,300,8,9,0.6,x
2023-01-01 09:06:02.351634,Bratislava Padlých hrdinov mobilná AMS,30,28,x,x,PDL,11,12,x,x
2023-01-01 09:06:02.351634,Rovinka mobilná AMS,30,x,x,PDL,364,PDL,PDL,0.9,x
2023-01-01 09:06:02.351634,Pezinok Obrancov mieru,24,18,29,x,x,12,14,x,x
2023-01-01 09:06:02.351634,Rohožník Senická,23,23,x,7,564,8,13,1,x
2023-01-01 09:06:02.351634,Senec Boldocká,29,30,14,x,335,10,11,x,x
2023-01-01 09:06:02.351634,Nitra Janíkovce,25,18,22,x,x,8,9,x,x
2023-01-01 09:06:02.351634,Nitra Štúrova,33,27,x,PDL,391,PDL,7,0.7,x
2023-01-01 09:06:02.351634,Komárno Vnútorná okružná,25,24,15,x,x,9,9,x,x
2023-01-01 09:06:02.351634,Plášťovce,50,40,PDL,x,x,6,18,x,x
2023-01-01 09:06:02.351634,Topoľníky Aszód EMEP,25,20,14,PDL,x,6,6,x,1.5
2023-01-01 09:06:02.351634,Senica Hviezdoslavova,22,20,x,6,x,x,x,x,x
2023-01-01 09:06:02.351634,Trnava Kollárova,31,24,x,x,427,20,55,2.1,x
2023-01-01 09:06:02.351634,Sereď Vinárska,26,23,x,x,x,7,9,x,x
2023-01-01 09:06:02.351634,Trenčín Hasičská,34,20,x,9,566,20,46,2.2,x
2023-01-01 09:06:02.351634,Púchov 1. mája,23,15,x,4,443,9,11,x,x
2023-01-01 09:06:02.351634,Bystričany Rozvodňa SSE,23,17,x,25,x,x,x,x,x
2023-01-01 09:06:02.351634,Handlová Morovianska cesta,9,3,x,4,x,x,x,x,x
2023-01-01 09:06:02.351634,Prievidza Malonecpalská,32,25,PDL,20,x,11,38,x,x
2023-01-01 09:06:02.351634,Žarnovica Dolná,23,18,x,x,x,12,17,x,x
2023-01-01 09:06:02.351634,Žiar nad Hronom Jilemnického,19,14,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Zvolen J. Alexyho,21,17,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Banská Bystrica Štefánikovo nábrežie,18,15,x,2,354,6,16,1.7,x
2023-01-01 09:06:02.351634,Banská Bystrica Zelená,19,12,*,x,x,10,13,x,x
2023-01-01 09:06:02.351634,Lučenec Gemerská cesta,34,23,PDL,x,521,11,12,1.1,x
2023-01-01 09:06:02.351634,Hnúšťa Hlavná,23,23,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Jelšava Jesenského,19,11,*,x,x,7,12,x,x
2023-01-01 09:06:02.351634,Žilina Obežná,42,26,PDL,x,440,12,17,x,x
2023-01-01 09:06:02.351634,Oščadnica,39,25,PDL,3,x,9,14,x,x
2023-01-01 09:06:02.351634,Martin Jesenského,41,26,x,x,624,9,16,2.6,x
2023-01-01 09:06:02.351634,Ružomberok Riadok,80,46,PDL,PDL,1121,12,43,5.5,x
2023-01-01 09:06:02.351634,Chopok EMEP,x,x,80,x,x,PDL,1,x,x
2023-01-01 09:06:02.351634,Liptovský Mikuláš Školská,88,61,x,PDL,x,*,*,x,x
2023-01-01 09:06:02.351634,Košice Ďumbierska,x,x,3,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Košice Amurská,28,16,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Košice Štefánikova,32,14,x,19,753,19,95,2.9,x
2023-01-01 09:06:02.351634,Kojšovská hoľa,x,x,81,x,x,PDL,PDL,x,x
2023-01-01 09:06:02.351634,Veľká Ida Letná,29,12,x,x,585,x,x,x,x
2023-01-01 09:06:02.351634,Strážske Mierová,29,24,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Trebišov T. G. Masaryka,39,19,10,x,x,9,12,x,x
2023-01-01 09:06:02.351634,Krompachy SNP,24,21,x,2,371,7,14,2.1,x
2023-01-01 09:06:02.351634,Poprad Železničná,25,24,x,x,x,19,40,x,x
2023-01-01 09:06:02.351634,Stará Lesná AÚ SAV EMEP,7,4,34,x,x,4,6,x,x
2023-01-01 09:06:02.351634,Gánovce Meteo. st,x,x,5,x,x,9,11,x,x
2023-01-01 09:06:02.351634,Prešov Arm. gen. L. Svobodu,28,22,x,x,943,11,19,1.4,x
2023-01-01 09:06:02.351634,Humenné Nám. slobody,31,29,43,x,x,4,5,x,x
2023-01-01 09:06:02.351634,Starina Vodná nádrž EMEP,x,x,45,x,x,3,3,x,1.5
2023-01-01 09:06:02.351634,Kolonické sedlo,26,19,x,x,x,x,x,x,x
2023-01-01 09:06:02.351634,Vranov nad Top. M. R. Štefánika,32,26,x,3,x,x,x,x,x
2023-01-01 09:06:02.351634,Hencovce mobilná AMS,39,31,x,x,355,3,5,x,x
2023-01-01 09:06:02.351634,Nižný Hrušov mobilná AMS,33,24,x,x,296,3,8,x,x
2023-01-01 09:06:02.351634,Bardejov Pod Vinbargom,31,26,19,x,x,7,8,x,x
2023-01-01 10:06:01.976297,Bratislava Kamenné nám.,25,20,x,x,x,x,x,x,x
2023-01-01 10:06:01.976297,Bratislava Trnavské Mýto,24,25,x,x,323,9,16,0.6,x
2023-01-01 10:06:01.976297,Bratislava Jeséniova,21,21,25,3,x,7,9,x,x
2023-01-01 10:06:01.976297,Bratislava Mamateyova,25,21,22,3,x,10,10,x,x
2023-01-01 10:06:01.976297,Bratislava Púchovská,25,19,x,2,301,7,8,0.6,x
2023-01-01 10:06:01.976297,Bratislava Padlých hrdinov mobilná AMS,31,23,x,x,PDL,9,11,x,x
2023-01-01 10:06:01.976297,Rovinka mobilná AMS,28,x,x,PDL,353,PDL,PDL,0.9,x
2023-01-01 10:06:01.976297,Pezinok Obrancov mieru,27,20,32,x,x,10,13,x,x
2023-01-01 10:06:01.976297,Rohožník Senická,17,17,x,8,538,*,*,0.9,x
2023-01-01 10:06:01.976297,Senec Boldocká,23,27,16,x,336,9,13,x,x
2023-01-01 10:06:01.976297,Nitra Janíkovce,22,16,18,x,x,8,10,x,x
2023-01-01 10:06:01.976297,Nitra Štúrova,28,24,x,1,377,PDL,11,0.5,x
2023-01-01 10:06:01.976297,Komárno Vnútorná okružná,23,19,16,x,x,7,7,x,x
2023-01-01 10:06:01.976297,Plášťovce,62,51,PDL,x,x,6,21,x,x
2023-01-01 10:06:01.976297,Topoľníky Aszód EMEP,22,18,13,PDL,x,5,6,x,1.6
2023-01-01 10:06:01.976297,Senica Hviezdoslavova,19,18,x,5,x,x,x,x,x
2023-01-01 10:06:01.976297,Trnava Kollárova,28,20,x,x,*,22,78,1.9,x
2023-01-01 10:06:01.976297,Sereď Vinárska,23,20,x,x,x,6,9,x,x
2023-01-01 10:06:01.976297,Trenčín Hasičská,28,20,x,9,544,18,44,2.1,x
2023-01-01 10:06:01.976297,Púchov 1. mája,25,17,x,4,451,8,11,x,x
2023-01-01 10:06:01.976297,Bystričany Rozvodňa SSE,23,18,x,22,x,x,x,x,x
2023-01-01 10:06:01.976297,Handlová Morovianska cesta,11,6,x,5,x,x,x,x,x
2023-01-01 10:06:01.976297,Prievidza Malonecpalská,21,18,3,19,x,8,20,x,x
2023-01-01 10:06:01.976297,Žarnovica Dolná,26,22,x,x,x,9,15,x,x
2023-01-01 10:06:01.976297,Žiar nad Hronom Jilemnického,15,11,x,x,x,x,x,x,x
