Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2024-01-15 18:06:02.190104,Prievidza Malonecpalská,23,19,*,*,x,62,92,x,x
2024-01-15 18:06:02.190104,Žarnovica,14,12,x,x,x,11,18,x,x
2024-01-15 18:06:02.190104,Žiar nad Hronom Jilemnického,18,13,x,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Zvolen J. Alexyho,16,13,x,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Banská Bystrica Štefánikovo nábrežie,34,11,x,7,*,42,121,0.2,x
2024-01-15 18:06:02.190104,Banská Bystrica Zelená,15,10,51,x,x,9,10,x,x
2024-01-15 18:06:02.190104,Lučenec Gemerská cesta,22,13,41,x,275,25,63,PDL,x
2024-01-15 18:06:02.190104,Hnúšťa Hlavná,22,19,x,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Jelšava Jesenského,48,46,56,x,x,8,10,x,x
2024-01-15 18:06:02.190104,Brezno mobilná AMS,12,16,x,x,547,27,53,x,x
2024-01-15 18:06:02.190104,Žilina Obežná,14,11,50,x,118,13,17,x,x
2024-01-15 18:06:02.190104,Oščadnica,10,11,50,6,x,10,10,x,x
2024-01-15 18:06:02.190104,Martin Jesenského,6,5,x,x,375,14,20,0.2,x
2024-01-15 18:06:02.190104,Ružomberok Riadok,9,10,50,11,766,17,29,0.3,x
2024-01-15 18:06:02.190104,Chopok EMEP,x,x,80,x,x,2,4,x,x
2024-01-15 18:06:02.190104,Liptovský Mikuláš Školská,8,12,x,3,x,12,13,x,x
2024-01-15 18:06:02.190104,Košice Ďumbierska,x,x,45,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Košice Amurská,43,25,x,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Košice Štefánikova,46,25,x,*,797,*,*,1.8,x
2024-01-15 18:06:02.190104,Kojšovská hoľa,x,x,67,x,x,4,5,x,x
2024-01-15 18:06:02.190104,Veľká Ida Letná,22,17,x,x,704,x,x,x,x
2024-01-15 18:06:02.190104,Strážske Mierová,51,48,x,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Trebišov T. G. Masaryka,39,35,29,x,x,37,50,x,x
2024-01-15 18:06:02.190104,Krompachy SNP,30,18,x,9,*,29,52,1.1,x
2024-01-15 18:06:02.190104,Poprad Železničná,9,9,x,x,x,19,23,x,x
2024-01-15 18:06:02.190104,Stará Lesná AÚ SAV EMEP,7,6,64,x,x,6,6,x,x
2024-01-15 18:06:02.190104,Gánovce Meteo. st,x,x,51,x,x,6,12,x,x
2024-01-15 18:06:02.190104,Prešov Arm. gen. L. Svobodu,44,30,x,x,*,54,123,1.1,x
2024-01-15 18:06:02.190104,Humenné Nám. slobody,39,36,53,x,x,14,17,x,x
2024-01-15 18:06:02.190104,Starina Vodná nádrž EMEP,x,x,57,x,x,8,8,x,1.4
2024-01-15 18:06:02.190104,Kolonické sedlo,29,27,x,x,x,x,x,x,x
2024-01-15 18:06:02.190104,Vranov nad Top. M. R. Štefánika,55,51,x,12,x,x,x,x,x
2024-01-15 18:06:02.190104,Bardejov Pod Vinbargom,44,43,12,x,x,49,89,x,x
2024-01-15 19:06:02.179413,Bratislava Kamenné nám.,10,7,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Bratislava Trnavské Mýto,11,2,x,x,243,23,48,0.1,x
2024-01-15 19:06:02.179413,Bratislava Jeséniova,8,4,67,6,x,10,11,x,x
2024-01-15 19:06:02.179413,Bratislava Mamateyova,11,7,58,2,x,12,14,x,x
2024-01-15 19:06:02.179413,Bratislava Púchovská,8,5,x,PDL,222,10,12,0.8,x
2024-01-15 19:06:02.179413,Rovinka mobilná AMS,5,x,x,13,183,PDL,PDL,0.3,x
2024-01-15 19:06:02.179413,Pezinok Obrancov mieru,12,8,*,x,x,9,12,x,x
2024-01-15 19:06:02.179413,Rohožník Senická,12,9,x,14,619,4,12,PDL,x
2024-01-15 19:06:02.179413,Senec Boldocká,10,10,49,x,*,25,49,x,x
2024-01-15 19:06:02.179413,Nitra Janíkovce,10,11,*,x,x,*,*,x,x
2024-01-15 19:06:02.179413,Nitra Štúrova,21,8,x,12,343,49,89,0.2,x
2024-01-15 19:06:02.179413,Komárno Vnútorná okružná,14,8,63,x,x,14,15,x,x
2024-01-15 19:06:02.179413,Plášťovce,49,34,15,x,x,13,16,x,x
2024-01-15 19:06:02.179413,Topoľníky Aszód EMEP,9,9,58,PDL,x,*,*,x,*
2024-01-15 19:06:02.179413,Senica Hviezdoslavova,44,18,x,12,x,x,x,x,x
2024-01-15 19:06:02.179413,Trnava Kollárova,11,10,x,x,1157,36,71,0.5,x
2024-01-15 19:06:02.179413,Sereď Vinárska,7,7,x,x,x,15,20,x,x
2024-01-15 19:06:02.179413,Trenčín Hasičská,16,2,x,4,290,32,67,0.5,x
2024-01-15 19:06:02.179413,Beluša mobilná AMS,x,x,x,1,341,19,26,x,x
2024-01-15 19:06:02.179413,Púchov 1. mája,10,11,x,2,278,6,9,x,x
2024-01-15 19:06:02.179413,Bystričany Rozvodňa SSE,11,8,x,28,x,x,x,x,x
2024-01-15 19:06:02.179413,Handlová Morovianska cesta,11,8,x,13,x,x,x,x,x
2024-01-15 19:06:02.179413,Prievidza Malonecpalská,13,11,*,*,x,66,92,x,x
2024-01-15 19:06:02.179413,Žarnovica,13,14,x,x,x,13,19,x,x
2024-01-15 19:06:02.179413,Žiar nad Hronom Jilemnického,9,9,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Zvolen J. Alexyho,22,18,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Banská Bystrica Štefánikovo nábrežie,32,11,x,7,*,22,45,0.1,x
2024-01-15 19:06:02.179413,Banská Bystrica Zelená,11,7,*,x,x,6,7,x,x
2024-01-15 19:06:02.179413,Lučenec Gemerská cesta,18,12,34,x,477,31,45,0.1,x
2024-01-15 19:06:02.179413,Hnúšťa Hlavná,20,17,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Jelšava Jesenského,25,26,46,x,x,10,13,x,x
2024-01-15 19:06:02.179413,Brezno mobilná AMS,11,12,x,x,588,34,56,x,x
2024-01-15 19:06:02.179413,Žilina Obežná,9,10,49,x,126,14,18,x,x
2024-01-15 19:06:02.179413,Oščadnica,33,30,28,7,x,32,34,x,x
2024-01-15 19:06:02.179413,Martin Jesenského,6,5,x,x,381,19,30,0.1,x
2024-01-15 19:06:02.179413,Ružomberok Riadok,11,11,46,11,814,20,31,0.3,x
2024-01-15 19:06:02.179413,Chopok EMEP,x,x,78,x,x,2,3,x,x
2024-01-15 19:06:02.179413,Liptovský Mikuláš Školská,14,10,x,3,x,20,22,x,x
2024-01-15 19:06:02.179413,Košice Ďumbierska,x,x,34,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Košice Amurská,55,28,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Košice Štefánikova,77,31,x,*,887,*,*,2,x
2024-01-15 19:06:02.179413,Kojšovská hoľa,x,x,69,x,x,4,5,x,x
2024-01-15 19:06:02.179413,Veľká Ida Letná,15,14,x,x,710,x,x,x,x
2024-01-15 19:06:02.179413,Strážske Mierová,52,47,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Trebišov T. G. Masaryka,37,35,16,x,x,42,62,x,x
2024-01-15 19:06:02.179413,Krompachy SNP,20,17,x,8,585,38,62,1.1,x
2024-01-15 19:06:02.179413,Poprad Železničná,12,11,x,x,x,13,14,x,x
2024-01-15 19:06:02.179413,Stará Lesná AÚ SAV EMEP,7,5,57,x,x,7,7,x,x
2024-01-15 19:06:02.179413,Gánovce Meteo. st,x,x,53,x,x,6,11,x,x
2024-01-15 19:06:02.179413,Prešov Arm. gen. L. Svobodu,37,27,x,x,990,70,208,1.3,x
2024-01-15 19:06:02.179413,Humenné Nám. slobody,40,38,44,x,x,*,*,x,x
2024-01-15 19:06:02.179413,Starina Vodná nádrž EMEP,x,x,53,x,x,9,9,x,1.3
2024-01-15 19:06:02.179413,Kolonické sedlo,34,31,x,x,x,x,x,x,x
2024-01-15 19:06:02.179413,Vranov nad Top. M. R. Štefánika,54,49,x,11,x,x,x,x,x
2024-01-15 19:06:02.179413,Bardejov Pod Vinbargom,46,43,6,x,x,49,79,x,x
2024-01-15 20:06:02.195045,Bratislava Kamenné nám.,10,4,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Bratislava Trnavské Mýto,9,2,x,x,238,25,52,0.1,x
2024-01-15 20:06:02.195045,Bratislava Jeséniova,6,3,68,6,x,11,11,x,x
2024-01-15 20:06:02.195045,Bratislava Mamateyova,9,3,59,*,x,10,12,x,x
2024-01-15 20:06:02.195045,Bratislava Púchovská,6,2,x,PDL,199,10,11,0.8,x
2024-01-15 20:06:02.195045,Rovinka mobilná AMS,4,x,x,20,179,PDL,PDL,0.4,x
2024-01-15 20:06:02.195045,Pezinok Obrancov mieru,8,4,65,x,x,8,11,x,x
2024-01-15 20:06:02.195045,Rohožník Senická,12,11,x,15,692,6,13,PDL,x
2024-01-15 20:06:02.195045,Senec Boldocká,10,9,44,x,321,*,*,x,x
2024-01-15 20:06:02.195045,Nitra Janíkovce,8,13,*,x,x,16,18,x,x
2024-01-15 20:06:02.195045,Nitra Štúrova,23,13,x,11,358,47,93,0.2,x
2024-01-15 20:06:02.195045,Komárno Vnútorná okružná,11,6,66,x,x,10,11,x,x
2024-01-15 20:06:02.195045,Plášťovce,22,20,17,x,x,11,13,x,x
2024-01-15 20:06:02.195045,Topoľníky Aszód EMEP,7,9,59,PDL,x,*,*,x,*
2024-01-15 20:06:02.195045,Senica Hviezdoslavova,31,13,x,13,x,x,x,x,x
2024-01-15 20:06:02.195045,Trnava Kollárova,10,8,x,x,1054,26,46,0.4,x
2024-01-15 20:06:02.195045,Sereď Vinárska,7,3,x,x,x,13,17,x,x
2024-01-15 20:06:02.195045,Trenčín Hasičská,13,5,x,4,272,26,51,0.4,x
2024-01-15 20:06:02.195045,Beluša mobilná AMS,x,x,x,1,354,11,17,x,x
2024-01-15 20:06:02.195045,Púchov 1. mája,13,12,x,3,282,7,10,x,x
2024-01-15 20:06:02.195045,Bystričany Rozvodňa SSE,13,11,x,27,x,x,x,x,x
2024-01-15 20:06:02.195045,Handlová Morovianska cesta,15,10,x,13,x,x,x,x,x
2024-01-15 20:06:02.195045,Prievidza Malonecpalská,11,9,*,*,x,30,39,x,x
2024-01-15 20:06:02.195045,Žarnovica,16,12,x,x,x,7,10,x,x
2024-01-15 20:06:02.195045,Žiar nad Hronom Jilemnického,8,7,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Zvolen J. Alexyho,22,19,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Banská Bystrica Štefánikovo nábrežie,12,8,x,7,*,15,23,0.1,x
2024-01-15 20:06:02.195045,Banská Bystrica Zelená,7,3,57,x,x,5,6,x,x
2024-01-15 20:06:02.195045,Lučenec Gemerská cesta,26,14,*,x,339,27,49,0.1,x
2024-01-15 20:06:02.195045,Hnúšťa Hlavná,32,26,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Jelšava Jesenského,34,38,39,x,x,10,13,x,x
2024-01-15 20:06:02.195045,Brezno mobilná AMS,15,18,x,x,705,39,63,x,x
2024-01-15 20:06:02.195045,Žilina Obežná,7,8,50,x,121,14,19,x,x
2024-01-15 20:06:02.195045,Oščadnica,41,36,48,6,x,11,11,x,x
2024-01-15 20:06:02.195045,Martin Jesenského,8,4,x,x,370,19,28,0.1,x
2024-01-15 20:06:02.195045,Ružomberok Riadok,10,11,53,11,763,15,24,0.3,x
2024-01-15 20:06:02.195045,Chopok EMEP,x,x,77,x,x,2,3,x,x
2024-01-15 20:06:02.195045,Liptovský Mikuláš Školská,14,14,x,3,x,18,20,x,x
2024-01-15 20:06:02.195045,Košice Ďumbierska,x,x,24,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Košice Amurská,44,26,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Košice Štefánikova,57,27,x,*,840,*,*,1.9,x
2024-01-15 20:06:02.195045,Kojšovská hoľa,x,x,69,x,x,*,*,x,x
2024-01-15 20:06:02.195045,Veľká Ida Letná,15,13,x,x,691,x,x,x,x
2024-01-15 20:06:02.195045,Strážske Mierová,54,53,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Trebišov T. G. Masaryka,45,42,14,x,x,40,56,x,x
2024-01-15 20:06:02.195045,Krompachy SNP,42,38,x,8,756,35,57,3,x
2024-01-15 20:06:02.195045,Poprad Železničná,16,13,x,x,x,14,17,x,x
2024-01-15 20:06:02.195045,Stará Lesná AÚ SAV EMEP,5,4,50,x,x,8,9,x,x
2024-01-15 20:06:02.195045,Gánovce Meteo. st,x,x,*,x,x,6,9,x,x
2024-01-15 20:06:02.195045,Prešov Arm. gen. L. Svobodu,49,36,x,x,1183,64,234,1.8,x
2024-01-15 20:06:02.195045,Humenné Nám. slobody,42,42,*,x,x,26,31,x,x
2024-01-15 20:06:02.195045,Starina Vodná nádrž EMEP,x,x,52,x,x,8,8,x,1.4
2024-01-15 20:06:02.195045,Kolonické sedlo,33,34,x,x,x,x,x,x,x
2024-01-15 20:06:02.195045,Vranov nad Top. M. R. Štefánika,60,55,x,11,x,x,x,x,x
2024-01-15 20:06:02.195045,Bardejov Pod Vinbargom,51,49,7,x,x,43,61,x,x
2024-01-15 21:06:01.978550,Bratislava Kamenné nám.,8,3,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Bratislava Trnavské Mýto,6,4,x,x,218,15,28,0.1,x
2024-01-15 21:06:01.978550,Bratislava Jeséniova,4,5,70,6,x,9,9,x,x
2024-01-15 21:06:01.978550,Bratislava Mamateyova,4,2,*,2,x,9,11,x,x
2024-01-15 21:06:01.978550,Bratislava Púchovská,7,3,x,PDL,198,8,9,0.8,x
2024-01-15 21:06:01.978550,Rovinka mobilná AMS,8,x,x,4,180,PDL,PDL,1,x
2024-01-15 21:06:01.978550,Pezinok Obrancov mieru,8,3,66,x,x,7,10,x,x
2024-01-15 21:06:01.978550,Rohožník Senická,18,18,x,13,*,6,12,PDL,x
2024-01-15 21:06:01.978550,Senec Boldocká,10,6,43,x,285,31,49,x,x
2024-01-15 21:06:01.978550,Nitra Janíkovce,15,14,*,x,x,21,23,x,x
2024-01-15 21:06:01.978550,Nitra Štúrova,23,13,x,*,339,43,79,0.2,x
2024-01-15 21:06:01.978550,Komárno Vnútorná okružná,6,2,62,x,x,12,12,x,x
2024-01-15 21:06:01.978550,Plášťovce,21,21,18,x,x,12,14,x,x
2024-01-15 21:06:01.978550,Topoľníky Aszód EMEP,4,8,55,1,x,*,*,x,*
2024-01-15 21:06:01.978550,Senica Hviezdoslavova,25,13,x,12,x,x,x,x,x
2024-01-15 21:06:01.978550,Trnava Kollárova,10,7,x,x,1070,35,53,0.4,x
2024-01-15 21:06:01.978550,Sereď Vinárska,9,6,x,x,x,18,21,x,x
2024-01-15 21:06:01.978550,Trenčín Hasičská,13,6,x,4,239,19,38,0.3,x
2024-01-15 21:06:01.978550,Beluša mobilná AMS,x,x,x,1,343,12,17,x,x
2024-01-15 21:06:01.978550,Púchov 1. mája,13,9,x,3,319,12,15,x,x
2024-01-15 21:06:01.978550,Bystričany Rozvodňa SSE,10,10,x,*,x,x,x,x,x
2024-01-15 21:06:01.978550,Handlová Morovianska cesta,9,7,x,*,x,x,x,x,x
2024-01-15 21:06:01.978550,Prievidza Malonecpalská,8,8,*,*,x,25,31,x,x
2024-01-15 21:06:01.978550,Žarnovica,14,13,x,x,x,9,12,x,x
2024-01-15 21:06:01.978550,Žiar nad Hronom Jilemnického,6,6,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Zvolen J. Alexyho,22,20,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Banská Bystrica Štefánikovo nábrežie,12,7,x,6,*,*,*,0.1,x
2024-01-15 21:06:01.978550,Banská Bystrica Zelená,8,6,57,x,x,5,6,x,x
2024-01-15 21:06:01.978550,Lučenec Gemerská cesta,18,11,45,x,*,16,21,PDL,x
2024-01-15 21:06:01.978550,Hnúšťa Hlavná,54,48,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Jelšava Jesenského,25,20,38,x,x,14,18,x,x
2024-01-15 21:06:01.978550,Brezno mobilná AMS,33,25,x,x,658,32,51,x,x
2024-01-15 21:06:01.978550,Žilina Obežná,8,8,53,x,118,12,16,x,x
2024-01-15 21:06:01.978550,Oščadnica,20,19,59,6,x,6,5,x,x
2024-01-15 21:06:01.978550,Martin Jesenského,6,2,x,x,364,18,26,0.1,x
2024-01-15 21:06:01.978550,Ružomberok Riadok,11,12,55,10,739,11,16,0.3,x
2024-01-15 21:06:01.978550,Chopok EMEP,x,x,76,x,x,2,3,x,x
2024-01-15 21:06:01.978550,Liptovský Mikuláš Školská,9,8,x,3,x,9,11,x,x
2024-01-15 21:06:01.978550,Košice Ďumbierska,x,x,31,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Košice Amurská,29,21,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Košice Štefánikova,58,26,x,*,828,*,*,2.2,x
2024-01-15 21:06:01.978550,Kojšovská hoľa,x,x,67,x,x,3,4,x,x
2024-01-15 21:06:01.978550,Veľká Ida Letná,16,16,x,x,696,x,x,x,x
2024-01-15 21:06:01.978550,Strážske Mierová,55,52,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Trebišov T. G. Masaryka,49,47,12,x,x,31,37,x,x
2024-01-15 21:06:01.978550,Krompachy SNP,41,42,x,8,691,24,36,3.2,x
2024-01-15 21:06:01.978550,Poprad Železničná,10,8,x,x,x,8,9,x,x
2024-01-15 21:06:01.978550,Stará Lesná AÚ SAV EMEP,9,5,45,x,x,9,10,x,x
2024-01-15 21:06:01.978550,Gánovce Meteo. st,x,x,49,x,x,5,12,x,x
2024-01-15 21:06:01.978550,Prešov Arm. gen. L. Svobodu,60,51,x,x,1167,53,176,2.4,x
2024-01-15 21:06:01.978550,Humenné Nám. slobody,54,52,24,x,x,26,31,x,x
2024-01-15 21:06:01.978550,Starina Vodná nádrž EMEP,x,x,51,x,x,7,7,x,1.5
2024-01-15 21:06:01.978550,Kolonické sedlo,33,32,x,x,x,x,x,x,x
2024-01-15 21:06:01.978550,Vranov nad Top. M. R. Štefánika,60,56,x,11,x,x,x,x,x
2024-01-15 21:06:01.978550,Bardejov Pod Vinbargom,54,54,13,x,x,35,51,x,x
2024-01-15 22:06:01.839269,Bratislava Kamenné nám.,8,3,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Bratislava Trnavské Mýto,5,2,x,x,216,16,30,0.1,x
2024-01-15 22:06:01.839269,Bratislava Jeséniova,3,4,68,6,x,10,10,x,x
2024-01-15 22:06:01.839269,Bratislava Mamateyova,6,4,61,2,x,9,11,x,x
2024-01-15 22:06:01.839269,Bratislava Púchovská,6,PDL,x,PDL,213,9,10,0.8,x
2024-01-15 22:06:01.839269,Rovinka mobilná AMS,4,x,x,PDL,180,PDL,PDL,0.7,x
2024-01-15 22:06:01.839269,Pezinok Obrancov mieru,7,2,66,x,x,7,9,x,x
2024-01-15 22:06:01.839269,Rohožník Senická,15,14,x,13,591,PDL,3,PDL,x
2024-01-15 22:06:01.839269,Senec Boldocká,5,6,55,x,222,16,25,x,x
2024-01-15 22:06:01.839269,Nitra Janíkovce,19,17,*,x,x,19,22,x,x
2024-01-15 22:06:01.839269,Nitra Štúrova,17,6,x,10,234,23,31,0.2,x
2024-01-15 22:06:01.839269,Komárno Vnútorná okružná,5,5,60,x,x,11,11,x,x
2024-01-15 22:06:01.839269,Plášťovce,19,16,31,x,x,11,14,x,x
2024-01-15 22:06:01.839269,Topoľníky Aszód EMEP,4,3,51,1,x,*,*,x,*
2024-01-15 22:06:01.839269,Senica Hviezdoslavova,12,8,x,12,x,x,x,x,x
2024-01-15 22:06:01.839269,Trnava Kollárova,13,9,x,x,1147,35,64,0.5,x
2024-01-15 22:06:01.839269,Sereď Vinárska,8,6,x,x,x,14,15,x,x
2024-01-15 22:06:01.839269,Trenčín Hasičská,8,PDL,x,4,254,20,34,0.3,x
2024-01-15 22:06:01.839269,Beluša mobilná AMS,x,x,x,1,363,13,18,x,x
2024-01-15 22:06:01.839269,Púchov 1. mája,13,9,x,3,269,6,9,x,x
2024-01-15 22:06:01.839269,Bystričany Rozvodňa SSE,10,8,x,28,x,x,x,x,x
2024-01-15 22:06:01.839269,Handlová Morovianska cesta,12,9,x,13,x,x,x,x,x
2024-01-15 22:06:01.839269,Prievidza Malonecpalská,19,17,*,*,x,27,30,x,x
2024-01-15 22:06:01.839269,Žarnovica,17,17,x,x,x,9,11,x,x
2024-01-15 22:06:01.839269,Žiar nad Hronom Jilemnického,5,5,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Zvolen J. Alexyho,11,9,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Banská Bystrica Štefánikovo nábrežie,13,6,x,6,*,9,13,0.1,x
2024-01-15 22:06:01.839269,Banská Bystrica Zelená,6,5,57,x,x,5,6,x,x
2024-01-15 22:06:01.839269,Lučenec Gemerská cesta,16,12,37,x,301,22,33,PDL,x
2024-01-15 22:06:01.839269,Hnúšťa Hlavná,64,55,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Jelšava Jesenského,69,45,26,x,x,16,20,x,x
2024-01-15 22:06:01.839269,Brezno mobilná AMS,19,21,x,x,507,18,28,x,x
2024-01-15 22:06:01.839269,Žilina Obežná,8,8,56,x,96,9,11,x,x
2024-01-15 22:06:01.839269,Oščadnica,16,13,58,6,x,5,5,x,x
2024-01-15 22:06:01.839269,Martin Jesenského,6,4,x,x,351,14,19,0.1,x
2024-01-15 22:06:01.839269,Ružomberok Riadok,15,13,58,11,744,9,11,0.3,x
2024-01-15 22:06:01.839269,Chopok EMEP,x,x,77,x,x,2,3,x,x
2024-01-15 22:06:01.839269,Liptovský Mikuláš Školská,7,5,x,3,x,*,*,x,x
2024-01-15 22:06:01.839269,Košice Ďumbierska,x,x,18,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Košice Amurská,20,12,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Košice Štefánikova,64,21,x,*,932,*,*,2,x
2024-01-15 22:06:01.839269,Kojšovská hoľa,x,x,65,x,x,3,4,x,x
2024-01-15 22:06:01.839269,Veľká Ida Letná,18,19,x,x,748,x,x,x,x
2024-01-15 22:06:01.839269,Strážske Mierová,57,55,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Trebišov T. G. Masaryka,51,43,12,x,x,30,36,x,x
2024-01-15 22:06:01.839269,Krompachy SNP,37,38,x,8,770,20,28,2.9,x
2024-01-15 22:06:01.839269,Poprad Železničná,11,9,x,x,x,16,19,x,x
2024-01-15 22:06:01.839269,Stará Lesná AÚ SAV EMEP,6,10,44,x,x,9,10,x,x
2024-01-15 22:06:01.839269,Gánovce Meteo. st,x,x,47,x,x,5,13,x,x
2024-01-15 22:06:01.839269,Prešov Arm. gen. L. Svobodu,63,50,x,x,1256,53,206,2.9,x
2024-01-15 22:06:01.839269,Humenné Nám. slobody,60,58,27,x,x,19,22,x,x
2024-01-15 22:06:01.839269,Starina Vodná nádrž EMEP,x,x,47,x,x,8,8,x,1.2
2024-01-15 22:06:01.839269,Kolonické sedlo,30,32,x,x,x,x,x,x,x
2024-01-15 22:06:01.839269,Vranov nad Top. M. R. Štefánika,66,64,x,11,x,x,x,x,x
2024-01-15 22:06:01.839269,Bardejov Pod Vinbargom,53,49,10,x,x,35,45,x,x
2024-01-15 23:06:03.384195,Bratislava Kamenné nám.,5,PDL,x,x,x,x,x,x,x
2024-01-15 23:06:03.384195,Bratislava Trnavské Mýto,5,PDL,x,x,227,17,27,0.1,x
2024-01-15 23:06:03.384195,Bratislava Jeséniova,2,PDL,65,*,x,10,10,x,x
2024-01-15 23:06:03.384195,Bratislava Mamateyova,5,2,57,2,x,10,12,x,x
2024-01-15 23:06:03.384195,Bratislava Púchovská,4,3,x,PDL,232,*,*,0.8,x
2024-01-15 23:06:03.384195,Rovinka mobilná AMS,PDL,x,x,15,180,PDL,PDL,0.4,x
2024-01-15 23:06:03.384195,Pezinok Obrancov mieru,5,4,65,x,x,6,9,x,x
2024-01-15 23:06:03.384195,Rohožník Senická,13,11,x,12,585,PDL,3,PDL,x
2024-01-15 23:06:03.384195,Senec Boldocká,6,5,51,x,234,18,24,x,x
2024-01-15 23:06:03.384195,Nitra Janíkovce,10,13,*,x,x,27,28,x,x
2024-01-15 23:06:03.384195,Nitra Štúrova,17,7,x,10,302,38,55,0.2,x
2024-01-15 23:06:03.384195,Komárno Vnútorná okružná,5,6,57,x,x,13,13,x,x
2024-01-15 23:06:03.384195,Plášťovce,19,17,16,x,x,10,13,x,x
2024-01-15 23:06:03.384195,Topoľníky Aszód EMEP,5,4,51,3,x,*,*,x,*
2024-01-15 23:06:03.384195,Senica Hviezdoslavova,10,8,x,10,x,x,x,x,x
2024-01-15 23:06:03.384195,Trnava Kollárova,14,5,x,x,1170,40,73,0.7,x
2024-01-15 23:06:03.384195,Sereď Vinárska,8,4,x,x,x,13,15,x,x
2024-01-15 23:06:03.384195,Trenčín Hasičská,8,19,x,4,267,22,33,0.4,x
2024-01-15 23:06:03.384195,Beluša mobilná AMS,x,x,x,1,367,10,15,x,x
2024-01-15 23:06:03.384195,Púchov 1. mája,11,5,x,2,252,5,8,x,x
2024-01-15 23:06:03.384195,Bystričany Rozvodňa SSE,7,6,x,27,x,x,x,x,x
2024-01-15 23:06:03.384195,Handlová Morovianska cesta,15,11,x,13,x,x,x,x,x
2024-01-15 23:06:03.384195,Prievidza Malonecpalská,17,15,*,*,x,31,35,x,x
2024-01-15 23:06:03.384195,Žarnovica,16,13,x,x,x,6,10,x,x
2024-01-15 23:06:03.384195,Žiar nad Hronom Jilemnického,5,4,x,x,x,x,x,x,x
2024-01-15 23:06:03.384195,Zvolen J. Alexyho,10,5,x,x,x,x,x,x,x
2024-01-15 23:06:03.384195,Banská Bystrica Štefánikovo nábrežie,8,7,x,*,*,6,9,0.1,x
2024-01-15 23:06:03.384195,Banská Bystrica Zelená,6,7,59,x,x,4,6,x,x
2024-01-15 23:06:03.384195,Lučenec Gemerská cesta,16,16,44,x,341,14,18,PDL,x
2024-01-15 23:06:03.384195,Hnúšťa Hlavná,55,44,x,x,x,x,x,x,x
2024-01-15 23:06:03.384195,Jelšava Jesenského,48,41,27,x,x,12,16,x,x
2024-01-15 23:06:03.384195,Brezno mobilná AMS,8,6,x,x,503,14,18,x,x
2024-01-15 23:06:03.384195,Žilina Obežná,7,7,57,x,98,7,9,x,x
2024-01-15 23:06:03.384195,Oščadnica,12,15,56,7,x,6,6,x,x
2024-01-15 23:06:03.384195,Martin Jesenského,6,3,x,x,324,*,*,0.1,x
2024-01-15 23:06:03.384195,Ružomberok Riadok,10,10,62,11,713,6,8,0.3,x
2024-01-15 23:06:03.384195,Chopok EMEP,x,x,80,x,x,1,2,x,x
2024-01-15 23:06:03.384195,Liptovský Mikuláš Školská,9,6,x,3,x,7,8,x,x
2024-01-15 23:06:03.384195,Košice Ďumbierska,x,x,22,x,x,x,x,x,x
2024-01-15 23:06:03.384195,Košice Amurská,25,20,x,x,x,x,x,x,x
2024-01-15 23:06:03.384195,Košice Štefánikova,55,30,x,*,*,*,*,2.7,x
2024-01-15 23:06:03.384195,Kojšovská hoľa,x,x,66,x,x,3,4,x,x
2024-01-15 23:06:03.384195,Veľká Ida Letná,15,17,x,x,804,x,x,x,x
2024-01-15 23:06:03.384195,Strážske Mierová,60,58,x,x,x,x,x,x,x
